chr3	128527484	128528364	ENSG00000242229[1,1,1]	0	+	128527484	128527484	0	1	880,	0,	chr3	128527534	128528314	retro_human_8579|RPS3AP14-201|processed_pseudogene	0	+	AC092902.4,AC092902.2,LOC128966749,LOC105374312	780
chr3	131543453	131543913	ENSG00000239483[1,1,1]	0	-	131543453	131543453	0	1	460,	0,	chr3	131543502	131543863	retro_human_2435|RPS15AP16-201|processed_pseudogene	0	-	RAB7A	361
chr3	136154661	136155650	ENSG00000249820[1,1,1]	0	+	136154711	136154987	0	1	989,	0,	chr3	136154711	136155600	AC055753.1-201|processed_pseudogene	0	+	BFSP2	889
chr3	136915546	136916245	ENSG00000231845[1,1,1]	0	+	136915546	136915546	0	1	699,	0,	chr3	136915596	136916195	retro_human_8227|HMGB3P14-201|processed_pseudogene	0	+	RYK,MSTRG.4036	599
chr3	145574288	145575021	ENSG00000240950[1,1,1]	0	-	145574295	145574793	0	1	733,	0,	chr3	145574338	145574971	retro_human_7898|AC021074.1-201|processed_pseudogene	0	-	PCOLCE2	633
chr3	152245832	152247268	ENSG00000244503[1,1,1]	0	+	152246295	152246652	0	1	1436,	0,	chr3	152245882	152247218	retro_human_6228|AC108751.5-201|processed_pseudogene	0	+	TM4SF4	1336
chr3	152733506	152734733	ENSG00000224831[1,1,1]	0	-	152733556	152734684	0	1	1227,	0,	chr3	152733556	152734684	retro_human_2826|TMEM183B-201|processed_pseudogene	0	-	PFN2	1128
chr3	154232786	154233257	ENSG00000242810[1,1,1]	0	-	154232786	154232786	0	1	471,	0,	chr3	154232836	154233207	MRPL42P6-201|processed_pseudogene	0	-	IGSF10	371
chr3	155107545	155108941	ENSG00000221962[1,1,1]	0	-	155107545	155107545	0	1	1396,	0,	chr3	155107595	155108891	TMEM14EP-202|transcribed_processed_pseudogene	0	-	MBNL1	1296
chr3	155107545	155108941	ENSG00000221962[1,1,1]	0	-	155107545	155107545	0	1	1396,	0,	chr3	155108427	155108805	TMEM14EP-201|transcribed_processed_pseudogene	0	-	MBNL1	378
chr3	155108377	155108941	ENSG00000221962[1,1,2]	0	-	155108377	155108377	0	1	564,	0,	chr3	155107595	155108891	TMEM14EP-202|transcribed_processed_pseudogene	0	-	MBNL1	514
chr3	155108377	155108941	ENSG00000221962[1,1,2]	0	-	155108377	155108377	0	1	564,	0,	chr3	155108427	155108805	TMEM14EP-201|transcribed_processed_pseudogene	0	-	MBNL1	378
chr3	163117246	163117677	ENSG00000243687[1,1,1]	0	+	163117246	163117246	0	1	431,	0,	chr3	163117296	163117627	retro_human_6647|AC079594.1-201|processed_pseudogene	0	+	IFT80,AC079594.2,TRIM59-IFT80	331
chr3	175465708	175466316	ENSG00000231384[1,1,1]	0	+	175465708	175465708	0	1	608,	0,	chr3	175465757	175466266	AC007919.2-201|processed_pseudogene	0	+	NCEH1	509
chr3	180503221	180504048	ENSG00000277241[1,1,1]	0	-	180503221	180503221	0	1	827,	0,	chr3	180503271	180503998	retro_human_10533|AC026355.4-201|processed_pseudogene	0	-	LINC00578	727
chr3	199017503	199017758	ENSG00000237418[1,1,1]	0	-	199017503	199017503	0	1	255,	0,	chr3	199017553	199017708	AC069257.2-201|processed_pseudogene	0	-	AC069257.3,TCTEX1D2,DYNLT2B	155
chr3	200582914	200583569	ENSG00000234742[1,1,1]	0	-	200582914	200582914	0	1	655,	0,	chr3	200582964	200583519	retro_human_2368|AC144530.1-201|processed_pseudogene	0	-	LRCH3,LOC105374310	555
chr4	329597	330226	ENSG00000251535[1,1,1]	0	-	329597	329597	0	1	629,	0,	chr4	329647	330176	AC079140.4-201|processed_pseudogene	0	-	AC079140.6	529
chr4	336161	336403	ENSG00000250321[1,1,1]	0	-	336161	336161	0	1	242,	0,	chr4	336211	336353	AC079140.2-201|processed_pseudogene	0	-	ZNF141	142
chr4	15713072	15713838	ENSG00000214846[1,1,1]	0	-	15713072	15713072	0	1	766,	0,	chr4	15713122	15713788	retro_human_8666|AC114744.1-201|processed_pseudogene	0	-	BST1	666
chr4	17043447	17043835	ENSG00000251212[1,1,1]	0	+	17043447	17043447	0	1	388,	0,	chr4	17043497	17043785	MTND5P4-201|processed_pseudogene	0	+	AC106894.1	288
chr4	36033985	36034752	ENSG00000248466[1,1,1]	0	-	36033985	36033985	0	1	767,	0,	chr4	36034035	36034702	retro_human_5222|AC098827.1-201|processed_pseudogene	0	-	ARAP2	667
chr4	37964515	37965325	ENSG00000251332[1,1,1]	0	-	37964515	37964515	0	1	810,	0,	chr4	37964565	37965275	retro_human_5220|AC021106.2-201|processed_pseudogene	0	-	TBC1D1	710
chr4	39943040	39943455	ENSG00000250568[1,1,1]	0	-	39943093	39943306	0	1	415,	0,	chr4	39943090	39943405	AC098591.3-201|processed_pseudogene	0	-	PDS5A,MSTRG.4233	315
chr4	41362848	41363427	ENSG00000239627[1,1,1]	0	+	41363059	41363239	0	1	579,	0,	chr4	41362898	41363377	retro_human_6917|RPL12P20-201|processed_pseudogene	0	+	LIMCH1	479
chr4	41897942	41898243	ENSG00000249887[1,1,1]	0	+	41897942	41897942	0	1	301,	0,	chr4	41897992	41898193	AC108210.2-201|processed_pseudogene	0	+	AC108210.1,LOC105374426	201
chr4	55927297	55928439	ENSG00000251286[1,1,1]	0	-	55927297	55927297	0	1	1142,	0,	chr4	55927347	55928389	retro_human_8043|AC097522.1-201|processed_pseudogene	0	-	AC097522.2	1042
chr4	57563816	57564140	ENSG00000251105[1,1,1]	0	+	57563816	57563816	0	1	324,	0,	chr4	57563866	57564090	retro_human_10827|AC110792.1-201|processed_pseudogene	0	+	AC110792.4,CHIC2,AC058822.1	224
chr4	69011689	69012659	ENSG00000243199[1,1,1]	0	+	69011689	69011689	0	1	970,	0,	chr4	69011739	69012609	retro_human_9775|AC115223.1-201|processed_pseudogene	0	+	EPHA5	870
chr4	71168242	71169555	ENSG00000270292[1,1,1]	0	-	71168242	71168242	0	1	1313,	0,	chr4	71168292	71169505	retro_human_2221|AC079880.2-201|processed_pseudogene	0	-	UBA6-AS1	1213
chr4	81205278	81205675	ENSG00000250214[1,1,1]	0	-	81205278	81205278	0	1	397,	0,	chr4	81205328	81205625	retro_human_10191|AC112225.1-201|processed_pseudogene	0	-	MRPL1	297
chr4	87874249	87874565	ENSG00000258013[1,1,1]	0	-	87874249	87874249	0	1	316,	0,	chr4	87874299	87874515	RPL3P13-201|processed_pseudogene	0	-	LOC102723338	216
chr4	96212332	96212877	ENSG00000248750[1,1,1]	0	+	96212472	96212691	0	1	545,	0,	chr4	96212382	96212827	AC020699.1-201|processed_pseudogene	0	+	GRID2	445
chr4	108307850	108308103	ENSG00000276992[1,1,1]	0	-	108307850	108307850	0	1	253,	0,	chr4	108307900	108308053	AC096577.2-201|processed_pseudogene	0	-	AC096577.1	153
chr4	116134607	116136008	ENSG00000234841[1,1,1]	0	+	116134607	116134607	0	1	1401,	0,	chr4	116134657	116135958	retro_human_8183|AC017007.2-201|processed_pseudogene	0	+	ANK2	1301
chr4	120878326	120879503	ENSG00000213492[1,1,2]	0	-	120878326	120878326	0	1	1177,	0,	chr4	120877790	120879453	retro_human_60|NT5C3AP1-202|transcribed_processed_pseudogene	0	-	LINC01378	1127
chr4	120878326	120879503	ENSG00000213492[1,1,2]	0	-	120878326	120878326	0	1	1177,	0,	chr4	120878376	120879388	NT5C3AP1-201|transcribed_processed_pseudogene	0	-	LINC01378	1012
chr4	126144392	126144840	ENSG00000240775[1,1,1]	0	+	126144401	126144572	0	1	448,	0,	chr4	126144442	126144790	retro_human_2693|AC021205.1-201|processed_pseudogene	0	+	MSTRG.4347,FGF2	348
chr4	133206703	133207957	ENSG00000234125[1,1,1]	0	+	133206703	133206703	0	1	1254,	0,	chr4	133206753	133207907	retro_human_6279|EEF1GP8-201|processed_pseudogene	0	+	LINC02465	1154
chr4	136447290	136449350	ENSG00000248735[1,1,1]	0	+	136447290	136447290	0	1	2060,	0,	chr4	136447340	136449300	retro_human_6277|R3HDM2P1-201|processed_pseudogene	0	+	AC105383.1,PCDH10-DT	1960
chr4	141879993	141881331	ENSG00000248795[1,1,1]	0	+	141879993	141879993	0	1	1338,	0,	chr4	141880043	141881281	retro_human_8284|AC098859.1-201|processed_pseudogene	0	+	LINC00499	1238
chr4	146666454	146667393	ENSG00000228981[1,1,1]	0	-	146666454	146666454	0	1	939,	0,	chr4	146666504	146667343	retro_human_10525|AC097658.1-201|processed_pseudogene	0	-	GAB1	839
chr4	148238031	148238583	ENSG00000251452[1,1,1]	0	-	148238123	148238231	0	1	552,	0,	chr4	148238081	148238533	AC109811.2-201|processed_pseudogene	0	-	ANAPC10,AC098588.2	452
chr4	161160831	161161402	ENSG00000249627[1,1,1]	0	+	161160831	161160831	0	1	571,	0,	chr4	161160881	161161352	retro_human_3598|AC017037.1-201|processed_pseudogene	0	+	AC093817.2,LOC105377509	471
chr4	161534990	161535659	ENSG00000251073[1,1,1]	0	+	161534990	161534990	0	1	669,	0,	chr4	161535040	161535609	retro_human_3597|NUDT19P5-201|processed_pseudogene	0	+	FAM198B-AS1,GASK1B-AS1	569
chr4	178354980	178357291	ENSG00000249411[1,1,1]	0	+	178354980	178354980	0	1	2311,	0,	chr4	178355030	178357241	AC022325.1-201|processed_pseudogene	0	+	LOC105377552	2211
chr4	188141889	188142369	ENSG00000249138[1,1,2]	0	-	188141987	188142347	0	1	480,	0,	chr4	188141723	188142474	retro_human_7433|SLED1-201|transcribed_processed_pseudogene	0	-	ACSL1	480
chr4	188141889	188142369	ENSG00000249138[1,1,2]	0	-	188141987	188142347	0	1	480,	0,	chr4	188141939	188142319	SLED1-202|transcribed_processed_pseudogene	0	-	ACSL1	380
chr5	396711	397627	ENSG00000214278[1,1,1]	0	-	396711	396711	0	1	916,	0,	chr5	396761	397577	retro_human_2335|AC010442.1-201|processed_pseudogene	0	-	AC010442.3,AHRR,PDCD6-AHRR	816
chr5	45811095	45813263	ENSG00000250422[1,1,1]	0	+	45811095	45811095	0	1	2168,	0,	chr5	45811145	45813213	AC117529.2-201|processed_pseudogene	0	+	HCN1	2068
chr5	53717366	53717762	ENSG00000251237[1,1,1]	0	+	53717513	53717733	0	1	396,	0,	chr5	53717416	53717712	B3GNTL1P1-201|processed_pseudogene	0	+	ITGA1	296
chr5	56773032	56773210	ENSG00000264281[1,1,1]	0	+	56773032	56773032	0	1	178,	0,	chr5	56773082	56773160	AC016596.2-201|processed_pseudogene	0	+	IL6ST,MSTRG.4489	78
chr5	61248168	61248642	ENSG00000213896[1,1,1]	0	-	61248168	61248168	0	1	474,	0,	chr5	61248218	61248592	retro_human_4928|AC109486.1-201|processed_pseudogene	0	-	PDE4D	374
chr5	63381439	63381897	ENSG00000241991[1,1,1]	0	-	63381439	63381439	0	1	458,	0,	chr5	63381489	63381847	AC114982.2-201|processed_pseudogene	0	-	IPO11	358
chr5	66237065	66238035	ENSG00000205644[1,1,1]	0	+	66237065	66237065	0	1	970,	0,	chr5	66237115	66237985	retro_human_11060|AC025186.1-201|processed_pseudogene	0	+	ADAMTS6	870
chr5	67444900	67445310	ENSG00000248803[1,1,1]	0	+	67444968	67445286	0	1	410,	0,	chr5	67444950	67445260	AC092349.1-201|processed_pseudogene	0	+	MAST4	310
chr5	68514986	68515475	ENSG00000249721[1,1,1]	0	-	68514986	68514986	0	1	489,	0,	chr5	68515036	68515425	retro_human_4520|AC112206.3-201|processed_pseudogene	0	-	AC112206.2	389
chr5	79675731	79676030	ENSG00000249829[1,1,1]	0	+	79675731	79675731	0	1	299,	0,	chr5	79675781	79675980	retro_human_9163|AC016559.2-201|processed_pseudogene	0	+	DMGDH	199
chr5	79768291	79769178	ENSG00000213757[1,1,1]	0	-	79768291	79768291	0	1	887,	0,	chr5	79768341	79769128	retro_human_9581|RPS3AP20-201|processed_pseudogene	0	-	JMY	787
chr5	81230924	81231505	ENSG00000248967[1,1,1]	0	-	81230924	81230924	0	1	581,	0,	chr5	81230974	81231455	retro_human_3717|AC022493.2-201|processed_pseudogene	0	-	MSH3	481
chr5	81726858	81727228	ENSG00000248794[1,1,1]	0	-	81726858	81726858	0	1	370,	0,	chr5	81726908	81727178	retro_human_3714|AC026436.1-201|processed_pseudogene	0	-	CKMT2-AS1,CKMT2	270
chr5	82750895	82751098	ENSG00000251374[1,1,1]	0	-	82750895	82750895	0	1	203,	0,	chr5	82750945	82751048	AC010598.1-201|processed_pseudogene	0	-	ATG10	103
chr5	93324839	93325761	ENSG00000248950[1,1,1]	0	-	93324839	93324839	0	1	922,	0,	chr5	93324889	93325711	retro_human_9189|LDHBP3-201|processed_pseudogene	0	-	AC008517.1	822
chr5	97837832	97838115	ENSG00000249761[1,1,1]	0	-	97837832	97837832	0	1	283,	0,	chr5	97837882	97838065	retro_human_6536|AC074133.1-201|processed_pseudogene	0	-	LIX1-AS1	183
chr5	112873870	112874181	ENSG00000248350[1,1,1]	0	-	112874062	112874179	0	1	311,	0,	chr5	112873920	112874131	retro_human_7544|AC010265.1-201|processed_pseudogene	0	-	EPB41L4A	211
chr5	116564246	116564719	ENSG00000185641[1,1,1]	0	-	116564246	116564246	0	1	473,	0,	chr5	116564296	116564669	retro_human_2109|AC034236.1-201|processed_pseudogene	0	-	ARL14EPL	373
chr5	133468193	133468519	ENSG00000225364[1,1,1]	0	+	133468193	133468193	0	1	326,	0,	chr5	133468243	133468469	retro_human_4943|ATP6V0E1P1-201|processed_pseudogene	0	+	AFF4,MSTRG.4610	226
chr5	135450215	135451062	ENSG00000244921[1,1,1]	0	-	135450215	135450215	0	1	847,	0,	chr5	135450265	135451012	MTCYBP18-201|processed_pseudogene	0	-	PCBD2	747
chr5	135453572	135455049	ENSG00000247627[1,1,1]	0	-	135453572	135453572	0	1	1477,	0,	chr5	135453622	135454999	MTND4P12-201|processed_pseudogene	0	-	PCBD2	1377
chr5	140137014	140137476	ENSG00000275506[1,1,1]	0	-	140137014	140137014	0	1	462,	0,	chr5	140137064	140137426	retro_human_2858|H3P25-201|processed_pseudogene	0	-	UBE2D2	362
chr5	154871360	154872442	ENSG00000253119[1,1,1]	0	-	154871360	154871360	0	1	1082,	0,	chr5	154871410	154872392	retro_human_5918|HNRNPA3P7-201|processed_pseudogene	0	-	GALNT10,MSTRG.4689,SAP30L-AS1	982
chr5	158713164	158714199	ENSG00000254047[1,1,1]	0	-	158713164	158713164	0	1	1035,	0,	chr5	158713214	158714149	retro_human_544|AC025437.6-201|processed_pseudogene	0	-	AC025437.4	935
chr5	180079773	180080163	ENSG00000253520[1,1,1]	0	-	180079773	180079773	0	1	390,	0,	chr5	180079823	180080113	retro_human_10576|AC136628.3-201|processed_pseudogene	0	-	LOC100502572	290
chr6	526796	528123	ENSG00000219712[1,1,1]	0	-	527721	527877	0	1	1327,	0,	chr6	526846	528073	retro_human_11048|AL357054.1-201|processed_pseudogene	0	-	MSTRG.4747,EXOC2	1227
chr6	7207848	7208677	ENSG00000220472[1,1,1]	0	-	7208201	7208567	0	1	829,	0,	chr6	7207898	7208627	retro_human_1330|AL139095.2-201|processed_pseudogene	0	-	SSR1,CAGE1	729
chr6	7807125	7808118	ENSG00000217746[1,1,1]	0	-	7807436	7807634	0	1	993,	0,	chr6	7807175	7808068	AL096800.1-201|processed_pseudogene	0	-	BLOC1S5-TXNDC5	893
chr6	17825694	17826153	ENSG00000220920[1,1,1]	0	+	17825694	17825694	0	1	459,	0,	chr6	17825742	17826103	retro_human_3839	0	+	KIF13A	361
chr6	19484336	19485718	ENSG00000214012[1,1,1]	0	+	19484336	19484336	0	1	1382,	0,	chr6	19484386	19485668	retro_human_3846|KRT18P38-201|processed_pseudogene	0	+	LNC-LBCS	1282
chr6	25084481	25084963	ENSG00000219681[1,1,1]	0	+	25084481	25084481	0	1	482,	0,	chr6	25084531	25084913	retro_human_8537|AL590084.2-201|processed_pseudogene	0	+	CMAHP	382
chr6	27226926	27244485	ENSG00000204789[2,7,3]	0	-	27226926	27226926	255	4	2441,124,108,134,	0,5398,12355,17425,	chr6	27226970	27229367	retro_human_971|ZNF204P-201|processed_pseudogene	0	-	ZNF204P	2397
chr6	27226926	27244485	ENSG00000204789[2,5,3]	0	-	27226926	27226926	255	4	2441,124,89,778,	0,5398,12355,16781,	chr6	27226970	27229367	retro_human_971|ZNF204P-201|processed_pseudogene	0	-	ZNF204P	2397
chr6	27226926	27244485	ENSG00000204789[2,8,3]	0	-	27226926	27226926	255	5	2441,124,96,108,134,	0,5398,9736,12355,17425,	chr6	27226970	27229367	retro_human_971|ZNF204P-201|processed_pseudogene	0	-	ZNF204P	2397
chr6	27226926	27243823	ENSG00000204789[4,3,3]	0	-	27226926	27226926	255	5	2441,124,96,89,116,	0,5398,9736,12355,16781,	chr6	27226970	27229367	retro_human_971|ZNF204P-201|processed_pseudogene	0	-	ZNF204P	2397
chr6	27226926	27244485	ENSG00000204789[2,6,3]	0	-	27226926	27226926	255	4	2441,124,89,134,	0,5398,12355,17425,	chr6	27226970	27229367	retro_human_971|ZNF204P-201|processed_pseudogene	0	-	ZNF204P	2397
chr6	27226926	27244485	ENSG00000204789[2,2,3]	0	-	27226926	27226926	255	5	2441,124,96,89,134,	0,5398,9736,12355,17425,	chr6	27226970	27229367	retro_human_971|ZNF204P-201|processed_pseudogene	0	-	ZNF204P	2397
chr6	27226926	27229417	ENSG00000204789[3,1,3]	0	-	27226926	27226926	0	1	2491,	0,	chr6	27226970	27229367	retro_human_971|ZNF204P-201|processed_pseudogene	0	-	ZNF204P	2397
chr6	29457137	29457755	ENSG00000231301[1,1,1]	0	+	29457137	29457137	0	1	618,	0,	chr6	29457187	29457705	retro_human_1989|RPL13AP-207|processed_pseudogene	0	+	GABBR1	518
chr6	31146372	31147675	ENSG00000227939[1,1,1]	0	+	31146372	31146372	0	1	1303,	0,	chr6	31146422	31147625	retro_human_7819|RPL3P2-204|processed_pseudogene	0	+	HLA-B	1203
chr6	37827528	37828110	ENSG00000218521[1,1,1]	0	-	37827528	37827528	0	1	582,	0,	chr6	37827578	37828060	AL589655.1-201|processed_pseudogene	0	-	ZFAND3	482
chr6	42785441	42785961	ENSG00000181524[1,1,1]	0	-	42785441	42785441	0	1	520,	0,	chr6	42785491	42785911	retro_human_8344|RPL24P4-201|processed_pseudogene	0	-	CNPY3-GNMT	420
chr6	43192342	43193183	ENSG00000179157[1,1,1]	0	+	43192342	43192342	0	1	841,	0,	chr6	43192392	43193133	retro_human_3338|RPS2P28-201|processed_pseudogene	0	+	ZNF318	741
chr6	46275902	46276312	ENSG00000226541[1,1,1]	0	+	46275902	46275902	0	1	410,	0,	chr6	46275952	46276262	retro_human_3334|AL359633.1-201|processed_pseudogene	0	+	RCAN2	310
chr6	56712758	56713411	ENSG00000216854[1,1,1]	0	+	56712758	56712758	0	1	653,	0,	chr6	56712808	56713361	retro_human_2974|RPL17P26-201|processed_pseudogene	0	+	DST	553
chr6	71914997	71915557	ENSG00000217767[1,1,1]	0	+	71915042	71915408	0	1	560,	0,	chr6	71915047	71915507	retro_human_10035|NDUFAB1P1-201|processed_pseudogene	0	+	SMAP1	460
chr6	76495829	76496808	ENSG00000203489[1,1,1]	0	-	76496446	76496712	0	1	979,	0,	chr6	76495879	76496758	retro_human_10687|HMGB1P39-201|processed_pseudogene	0	-	FILIP1	879
chr6	80758238	80758705	ENSG00000261970[1,1,1]	0	+	80758238	80758238	0	1	467,	0,	chr6	80758288	80758655	AL391840.2-201|processed_pseudogene	0	+	SH3BGRL2	367
chr6	81582351	81583006	ENSG00000219547[1,1,1]	0	-	81582351	81582351	0	1	655,	0,	chr6	81582401	81582956	retro_human_4794|RPL17P25-201|processed_pseudogene	0	-	BCKDHB	555
chr6	84615571	84616665	ENSG00000219951[1,1,1]	0	+	84615571	84615571	0	1	1094,	0,	chr6	84615621	84616615	retro_human_3753|AL391416.1-201|processed_pseudogene	0	+	ME1	994
chr6	108371183	108371557	ENSG00000276620[1,1,1]	0	+	108371183	108371183	0	1	374,	0,	chr6	108371233	108371507	AL591516.1-201|processed_pseudogene	0	+	PDSS2	274
chr6	108408603	108409097	ENSG00000220237[1,1,1]	0	+	108408603	108408603	0	1	494,	0,	chr6	108408653	108409047	retro_human_6370|RPS24P12-201|processed_pseudogene	0	+	PDSS2	394
chr6	109429282	109429569	ENSG00000233511[1,1,1]	0	+	109429282	109429282	0	1	287,	0,	chr6	109429332	109429519	retro_human_6372|Z98742.2-201|processed_pseudogene	0	+	SNX3	187
chr6	112536711	112537293	ENSG00000220392[1,1,1]	0	+	112536711	112536711	0	1	582,	0,	chr6	112536761	112537243	retro_human_220|FCF1P5-201|processed_pseudogene	0	+	MFSD4B,REV3L,MSTRG.4953	482
chr6	115532582	115533848	ENSG00000218089[1,1,1]	0	-	115532582	115532582	0	1	1266,	0,	chr6	115532632	115533798	retro_human_3579|DNAJA1P4-201|processed_pseudogene	0	-	LOC107986638,HDAC2-AS2	1166
chr6	137664008	137664397	ENSG00000218424[1,1,1]	0	-	137664032	137664161	0	1	389,	0,	chr6	137664058	137664347	retro_human_6240|NDUFS5P1-201|processed_pseudogene	0	-	MAP7	289
chr6	138088361	138089386	ENSG00000213109[1,1,1]	0	-	138088361	138088361	0	1	1025,	0,	chr6	138088411	138089708	retro_human_6239|AL365223.1-201|transcribed_processed_pseudogene	0	-	PEX7	975
chr6	138088361	138089386	ENSG00000213109[1,1,1]	0	-	138088361	138088361	0	1	1025,	0,	chr6	138088556	138089336	AL365223.1-202|transcribed_processed_pseudogene	0	-	PEX7	780
chr6	144628577	144629172	ENSG00000218896[1,1,1]	0	+	144628577	144628577	0	1	595,	0,	chr6	144628627	144629122	retro_human_7976|TUBB8P2-201|processed_pseudogene	0	+	ADAT2,MSTRG.5000	495
chr6	145050691	145051419	ENSG00000270890[1,1,1]	0	-	145050691	145050691	0	1	728,	0,	chr6	145050741	145051369	retro_human_468|AL049844.2-201|processed_pseudogene	0	-	LTV1,AL049844.3	628
chr6	145590523	145591417	ENSG00000219409[1,1,1]	0	+	145590676	145590799	0	1	894,	0,	chr6	145590573	145591367	retro_human_7973|AL590704.1-201|processed_pseudogene	0	+	UTRN,MSTRG.5005	794
chr6	145900681	145901174	ENSG00000220739[1,1,1]	0	-	145900681	145900681	0	1	493,	0,	chr6	145900732	145901124	AL513475.2-201|processed_pseudogene	0	-	UTRN,MSTRG.5005	392
chr6	155418854	155419513	ENSG00000237593[1,1,1]	0	+	155419053	155419224	0	1	659,	0,	chr6	155418904	155419463	retro_human_10279|AL445220.1-201|processed_pseudogene	0	+	IPCEF1,OPRM1,AL357075.4	559
chr6	156047025	156047672	ENSG00000218757[1,1,1]	0	-	156047025	156047025	0	1	647,	0,	chr6	156047075	156047622	retro_human_833|AL121952.1-201|processed_pseudogene	0	-	TIAM2	547
chr6	163931450	163932894	ENSG00000227913[1,1,1]	0	+	163931450	163931450	0	1	1444,	0,	chr6	163931500	163932844	retro_human_4789|KRT8P44-201|processed_pseudogene	0	+	PRKN	1344
chr6	167711430	167712434	ENSG00000233231[1,1,1]	0	+	167711430	167711430	0	1	1004,	0,	chr6	167711480	167712384	retro_human_11053|HNRNPA1P49-201|processed_pseudogene	0	+	SFT2D1	904
chr7	11136957	11137535	ENSG00000230370[1,1,1]	0	-	11136957	11136957	0	1	578,	0,	chr7	11137007	11137485	retro_human_8683|RPL23AP52-201|processed_pseudogene	0	-	PHF14	478
chr7	14322785	14324248	ENSG00000233167[1,1,1]	0	+	14322785	14322785	0	1	1463,	0,	chr7	14322835	14324198	retro_human_11084|EEF1A1P26-201|processed_pseudogene	0	+	DGKB	1363
chr7	24812274	24812678	ENSG00000271330[1,1,1]	0	-	24812274	24812274	0	1	404,	0,	chr7	24812324	24812628	retro_human_8327|AC005084.1-201|processed_pseudogene	0	-	MPP6,PALS2	304
chr7	30681684	30682163	ENSG00000226874[1,1,1]	0	+	30681684	30681684	0	1	479,	0,	chr7	30681734	30682113	AC005154.1-201|processed_pseudogene	0	+	GARS1-DT,AC005154.5	379
chr7	33175765	33176036	ENSG00000229054[1,1,1]	0	-	33175818	33175986	0	1	271,	0,	chr7	33175815	33175986	retro_human_7942|RPS29P14-201|processed_pseudogene	0	-	NT5C3A	171
chr7	33268496	33268752	ENSG00000228015[1,1,1]	0	-	33268496	33268496	0	1	256,	0,	chr7	33268546	33268702	AC074338.1-201|processed_pseudogene	0	-	BBS9	156
chr7	33416694	33417052	ENSG00000224946[1,1,1]	0	-	33416694	33416694	0	1	358,	0,	chr7	33416744	33417002	AC007312.1-201|processed_pseudogene	0	-	BBS9	258
chr7	33519830	33520853	ENSG00000238090[1,1,1]	0	+	33520094	33520397	0	1	1023,	0,	chr7	33519880	33520803	retro_human_10311|AC006195.1-201|processed_pseudogene	0	+	BBS9	923
chr7	65758941	65759610	ENSG00000223974[1,1,1]	0	+	65758941	65758941	0	1	669,	0,	chr7	65758991	65759560	retro_human_707|BNIP3P42-201|processed_pseudogene	0	+	ZNF680	569
chr7	67968465	67968805	ENSG00000271064[1,1,1]	0	-	67968465	67968465	0	1	340,	0,	chr7	67968515	67968755	AC027644.2-201|processed_pseudogene	0	-	RABGEF1,AC027644.4	240
chr7	74388124	74388992	ENSG00000233523[1,1,1]	0	-	74388124	74388124	0	1	868,	0,	chr7	74388174	74388942	retro_human_5730|PHBP5-201|processed_pseudogene	0	-	GTF2IP4	768
chr7	74513449	74517156	ENSG00000146755[3,3,3]	0	-	74516778	74516973	0	2	220,428,	0,3279,	chr7	74514269	74515376	retro_human_3348|AC211485.1-201|processed_pseudogene	0	+	TRIM50	1107
chr7	74514219	74515426	ENSG00000225005[1,1,1]	0	+	74514219	74514219	0	1	1207,	0,	chr7	74514269	74515376	retro_human_3348|AC211485.1-201|processed_pseudogene	0	+	TRIM50	1107
chr7	78366444	78367338	ENSG00000213542[1,1,1]	0	-	78366444	78366444	0	1	894,	0,	chr7	78366494	78367288	retro_human_6944|AC007000.2-201|processed_pseudogene	0	-	FAM185BP,AC007000.4	794
chr7	81913565	81913920	ENSG00000229436[1,1,1]	0	-	81913565	81913565	0	1	355,	0,	chr7	81913615	81913870	AC073850.1-201|processed_pseudogene	0	-	CD36	255
chr7	93683340	93683853	ENSG00000270453[1,1,1]	0	+	93683340	93683340	0	1	513,	0,	chr7	93683390	93683803	retro_human_5063|AC007566.2-201|processed_pseudogene	0	+	TMBIM7P	413
chr7	99100181	99100404	ENSG00000226744[1,1,1]	0	+	99100181	99100181	0	1	223,	0,	chr7	99100231	99100354	AC005326.1-201|processed_pseudogene	0	+	ASNS,AC079781.5,CZ1P-ASNS	123
chr7	99616488	99617372	ENSG00000214389[1,1,1]	0	-	99616534	99617020	0	1	884,	0,	chr7	99616538	99617322	retro_human_6546|RPS3AP26-201|processed_pseudogene	0	-	BAIAP2L1	784
chr7	106141374	106141935	ENSG00000237606[1,1,1]	0	+	106141768	106141882	0	1	561,	0,	chr7	106141424	106141885	retro_human_4241|AC091286.1-201|processed_pseudogene	0	+	LHFPL3	461
chr7	107134021	107134732	ENSG00000226624[1,1,1]	0	+	107134021	107134021	0	1	711,	0,	chr7	107134071	107134681	retro_human_4236|AC005099.1-201|processed_pseudogene	0	+	ATXN7L1	610
chr7	112729574	112730239	ENSG00000227948[1,1,1]	0	+	112729574	112729574	0	1	665,	0,	chr7	112729624	112730189	retro_human_4764|AC003989.1-201|processed_pseudogene	0	+	IMMP2L	565
chr7	126617835	126618310	ENSG00000213291[1,1,1]	0	-	126617835	126617835	0	1	475,	0,	chr7	126617885	126618260	retro_human_3484|AC010099.1-201|processed_pseudogene	0	-	POT1-AS1,LOC101928283	375
chr7	128180509	128182375	ENSG00000224981[1,1,1]	0	-	128181210	128181399	0	1	1866,	0,	chr7	128180559	128182325	AC000367.1-201|processed_pseudogene	0	-	GRM8	1766
