kategoria,transkrypt,gc_pierwsza_polowa,gc_druga_polowa,dlugosc
INTERGENIC,"ENSG00000230227[1,1,1]|retro_human_6264|SIAH1P1-201|processed_pseudogene|chrX:35221130-35222153(+)",0.48140900195694714,0.421875,1023
INTERGENIC,"ENSG00000271519[1,1,1]|AL590065.1-201|processed_pseudogene|chrX:35460376-35465250(+)",0.4308576118178088,0.36438243742306115,4874
INTERGENIC,"ENSG00000216866[1,1,1]|retro_human_7111|RPS2P55-201|processed_pseudogene|chrX:40336112-40337095(-)",0.5784114052953157,0.5670731707317073,983
INTERGENIC,"ENSG00000228847[1,1,1]|retro_human_7100|ATP5MC2P4-201|processed_pseudogene|chrX:41503650-41504170(-)",0.5615384615384615,0.573076923076923,520
INTERGENIC,"ENSG00000229145[1,1,1]|retro_human_4966|ACTBP1-201|processed_pseudogene|chrX:45695245-45696458(-)",0.5676567656765676,0.528830313014827,1213
INTERGENIC,"ENSG00000235587[1,1,1]|retro_human_10405|GAPDHP65-201|processed_pseudogene|chrX:45846644-45847750(-)",0.5081374321880651,0.5678119349005425,1106
INTERGENIC,"ENSG00000235636[1,1,1]|retro_human_4873|NUS1P1-201|processed_pseudogene|chrX:46922440-46923422(-)",0.6639511201629328,0.42362525458248473,982
INTERGENIC,"ENSG00000220125[1,1,1]|MRPL32P1-201|processed_pseudogene|chrX:47992046-47992393(-)",0.4682080924855491,0.4367816091954023,347
INTERGENIC,"ENSG00000230216[1,1,1]|retro_human_5303|HSPB1P2-201|processed_pseudogene|chrX:48645765-48646411(-)",0.6996904024767802,0.6160990712074303,646
INTERGENIC,"ENSG00000213856[1,1,1]|retro_human_1435|VDAC1P2-201|processed_pseudogene|chrX:48948284-48949234(-)",0.49894736842105264,0.4610526315789474,950
INTERGENIC,"ENSG00000236735[1,1,1]|retro_human_8840|RPL31P63-201|processed_pseudogene|chrX:67033573-67034048(+)",0.48945147679324896,0.37815126050420167,475
INTERGENIC,"ENSG00000230629[1,1,1]|retro_human_8839|RPS23P8-201|processed_pseudogene|chrX:69396987-69397417(+)",0.4790697674418605,0.3674418604651163,430
INTERGENIC,"ENSG00000224617[1,1,1]|retro_human_152|BX276092.1-201|processed_pseudogene|chrX:70223095-70223446(-)",0.46285714285714286,0.4147727272727273,351
INTERGENIC,"ENSG00000204118[2,1,1]|retro_human_164|NAP1L6P-201|transcribed_processed_pseudogene|chrX:71559514-71561661(-)",0.5256290773532153,0.4301675977653631,2147
INTERGENIC,"ENSG00000204118[1,1,2]|NAP1L6P-202|transcribed_processed_pseudogene|chrX:71559991-71561316(-)",0.4879154078549849,0.4841628959276018,1325
INTERGENIC,"ENSG00000233162[1,1,1]|retro_human_9909|MORF4L1P6-201|processed_pseudogene|chrX:71907892-71908260(+)",0.42391304347826086,0.3423913043478261,368
INTERGENIC,"ENSG00000213695[1,1,1]|retro_human_4391|RPS7P14-201|processed_pseudogene|chrX:72842927-72843610(+)",0.46920821114369504,0.39473684210526316,683
INTERGENIC,"ENSG00000213684[1,1,1]|retro_human_1325|LDHBP2-201|processed_pseudogene|chrX:74768572-74769677(-)",0.40942028985507245,0.41952983725135623,1105
INTERGENIC,"ENSG00000235447[1,1,1]|retro_human_4289|TRAPPC13P1-201|processed_pseudogene|chrX:75089258-75090420(-)",0.3287435456110155,0.35456110154905335,1162
INTERGENIC,"ENSG00000073905[1,1,1]|retro_human_4004|VDAC1P1-201|processed_pseudogene|chrX:79363230-79364178(+)",0.4957805907172996,0.4620253164556962,948
INTERGENIC,"ENSG00000237506[1,1,1]|retro_human_9816|RPSAP15-201|processed_pseudogene|chrX:86130309-86131270(-)",0.49583333333333335,0.5239085239085239,961
INTERGENIC,"ENSG00000228301[1,1,1]|retro_human_9084|RPL7P55-201|processed_pseudogene|chrX:92018909-92019755(+)",0.3947990543735225,0.3735224586288416,846
INTERGENIC,"ENSG00000223467[1,1,1]|retro_human_9082|CALM1P1-201|processed_pseudogene|chrX:93945593-93946126(+)",0.4849624060150376,0.3595505617977528,533
INTERGENIC,"ENSG00000270813[1,1,1]|NANOGNBP3-201|processed_pseudogene|chrX:99781797-99782462(-)",0.39457831325301207,0.4294294294294294,665
INTERGENIC,"ENSG00000234901[1,1,1]|MTND6P13-201|processed_pseudogene|chrX:100453073-100453696(-)",0.3247588424437299,0.3333333333333333,623
INTERGENIC,"ENSG00000176318[1,1,1]|retro_human_4010|FOXN3P1-201|processed_pseudogene|chrX:100991163-100992743(-)",0.5,0.569620253164557,1580
INTERGENIC,"ENSG00000235946[1,1,1]|H2BW3P-1|processed_pseudogene|chrX:102503556-102504152(-)",0.5805369127516778,0.6006711409395973,596
INTERGENIC,"ENSG00000204053[1,1,1]|retro_human_1558|MYCLP1-201|processed_pseudogene|chrX:105708931-105710106(+)",0.6183986371379898,0.5153061224489796,1175
INTERGENIC,"ENSG00000225366[1,1,1]|TDGF1P3-202|transcribed_processed_pseudogene|chrX:108968165-108970975(+)",0.4889679715302491,0.3850533807829182,2810
INTERGENIC,"ENSG00000225031[1,1,1]|retro_human_10170|EIF4BP7-201|processed_pseudogene|chrX:110067866-110069779(-)",0.49267782426778245,0.49111807732497387,1913
INTERGENIC,"ENSG00000233382[2,3,2]|NKAPP1-201|transcribed_processed_pseudogene|chrX:118611464-118620380(-)",0.47702060221870046,0.39540412044374007,2524
INTERGENIC,"ENSG00000233382[2,3,2]|NKAPP1-206|transcribed_processed_pseudogene|chrX:118611464-118620380(-)",0.47702060221870046,0.39540412044374007,2524
INTERGENIC,"ENSG00000233382[2,1,3]|NKAPP1-205|transcribed_processed_pseudogene|chrX:118619765-118620380(-)",0.5732899022801303,0.6038961038961039,615
INTERGENIC,"ENSG00000179101[1,1,1]|retro_human_5694|H3P47-201|processed_pseudogene|chrX:121823152-121823652(+)",0.552,0.464,500
INTERGENIC,"ENSG00000235735[1,1,1]|retro_human_10508|RPL7AP72-201|processed_pseudogene|chrX:126626732-126627600(+)",0.48847926267281105,0.42857142857142855,868
INTERGENIC,"ENSG00000226339[1,1,1]|retro_human_1142|RPS26P56-201|processed_pseudogene|chrX:127726858-127727198(+)",0.37058823529411766,0.4823529411764706,340
INTERGENIC,"ENSG00000221930[1,1,2]|retro_human_1140|DENND10P1-202|transcribed_processed_pseudogene|chrX:128814738-128816462(+)",0.46403712296983757,0.42923433874709976,1724
INTERGENIC,"ENSG00000221930[1,1,2]|DENND10P1-201|transcribed_processed_pseudogene|chrX:128814738-128816462(+)",0.46403712296983757,0.42923433874709976,1724
INTERGENIC,"ENSG00000235190[1,1,1]|retro_human_8170|AL008629.1-201|processed_pseudogene|chrX:130261829-130262113(+)",0.3380281690140845,0.4225352112676056,284
INTERGENIC,"ENSG00000224908[1,1,1]|retro_human_1|TIMM8BP2-201|processed_pseudogene|chrX:132491778-132492129(+)",0.5028571428571429,0.4943181818181818,351
INTERGENIC,"ENSG00000225769[1,1,1]|retro_human_10193|CROCCP1-201|processed_pseudogene|chrX:133758652-133764427(+)",0.6505022514721164,0.6620498614958449,5775
INTERGENIC,"ENSG00000231513[1,1,1]|retro_human_1930|E2F6P4-201|processed_pseudogene|chrX:134406185-134406799(-)",0.50814332247557,0.38436482084690554,614
INTERGENIC,"ENSG00000225125[1,1,1]|retro_human_9815|RANP4-201|processed_pseudogene|chrX:135115874-135116629(-)",0.4244031830238727,0.4074074074074074,755
INTERGENIC,"ENSG00000225400[1,1,1]|retro_human_4693|RAB28P5-201|processed_pseudogene|chrX:135156054-135156805(+)",0.44533333333333336,0.4122340425531915,751
INTERGENIC,"ENSG00000214748[1,1,1]|AL355309.1-201|processed_pseudogene|chrX:135634953-135635130(-)",0.6022727272727273,0.5393258426966292,177
INTERGENIC,"ENSG00000214653[1,1,1]|retro_human_3816|HNRNPA3P3-201|processed_pseudogene|chrX:138344218-138345455(+)",0.4320388349514563,0.48303715670436187,1237
INTERGENIC,"ENSG00000219507[1,1,1]|retro_human_7217|FTH1P8-201|processed_pseudogene|chrX:146317710-146318324(+)",0.5309446254071661,0.49185667752442996,614
INTERGENIC,"ENSG00000234825[1,1,1]|retro_human_902|XRCC6P2-201|processed_pseudogene|chrX:148498583-148500505(-)",0.44016649323621226,0.5088449531737773,1922
INTERGENIC,"ENSG00000230508[1,1,1]|retro_human_10870|RPL19P21-201|processed_pseudogene|chrX:149260918-149261609(+)",0.5101449275362319,0.5057803468208093,691
INTERGENIC,"ENSG00000223940[1,1,1]|retro_human_10901|KRT8P8-201|processed_pseudogene|chrX:150746127-150747675(+)",0.5736434108527132,0.627906976744186,1548
INTERGENIC,"ENSG00000229237[1,1,1]|retro_human_7212|HMGN1P37-201|processed_pseudogene|chrX:153053447-153053850(-)",0.5920398009950248,0.4306930693069307,403
INTERGENIC,"ENSG00000235175[1,1,1]|retro_human_10013|RPL26P37-201|processed_pseudogene|chrY:5473271-5473809(-)",0.4349442379182156,0.39776951672862454,538
INTERGENIC,"ENSG00000236599[1,1,1]|ELOCP26-201|processed_pseudogene|chrY:19085366-19085795(-)",0.3878504672897196,0.32558139534883723,429
INTERGENIC,"ENSG00000270811[1,1,1]|AL590095.1-201|processed_pseudogene|chr10:7153849-7154066(+)",0.4444444444444444,0.3761467889908257,217
INTERGENIC,"ENSG00000203414[1,1,1]|BTBD7P1-201|processed_pseudogene|chr10:13171256-13172811(-)",0.4929214929214929,0.397172236503856,1555
INTERGENIC,"ENSG00000236582[1,1,1]|retro_human_10748|PRPF38AP2-201|processed_pseudogene|chr10:17595812-17596763(+)",0.4231578947368421,0.5210084033613446,951
INTERGENIC,"ENSG00000227462[1,1,1]|retro_human_10348|PSME2P6-201|processed_pseudogene|chr10:22244706-22245133(+)",0.4460093896713615,0.48130841121495327,427
INTERGENIC,"ENSG00000233318[1,1,1]|retro_human_10347|RPL31P45-201|processed_pseudogene|chr10:22285973-22286429(+)",0.47368421052631576,0.4517543859649123,456
INTERGENIC,"ENSG00000229932[1,1,1]|retro_human_10346|YWHAZP3-201|processed_pseudogene|chr10:23155872-23156710(+)",0.4630071599045346,0.4439140811455847,838
INTERGENIC,"ENSG00000230445[3,1,3]|retro_human_6725|LRRC37A6P-202|transcribed_processed_pseudogene|chr10:27277269-27280627(-)",0.5229303156640858,0.4252531268612269,3358
INTERGENIC,"ENSG00000230445[3,1,3]|LRRC37A6P-201|transcribed_processed_pseudogene|chr10:27277269-27280627(-)",0.5229303156640858,0.4252531268612269,3358
INTERGENIC,"ENSG00000237956[1,1,1]|retro_human_6723|TRIAP1P1-201|processed_pseudogene|chr10:27408223-27408548(-)",0.5061728395061729,0.4233128834355828,325
INTERGENIC,"ENSG00000229605[1,1,1]|RPL21P93-201|processed_pseudogene|chr10:28930832-28931421(-)",0.42857142857142855,0.4033898305084746,589
INTERGENIC,"ENSG00000224473[1,1,1]|retro_human_6720|CCND3P1-201|processed_pseudogene|chr10:30434149-30434829(-)",0.6176470588235294,0.5323529411764706,680
INTERGENIC,"ENSG00000234335[1,1,1]|retro_human_1281|RPS4XP11-201|processed_pseudogene|chr10:32131451-32132323(-)",0.44954128440366975,0.45642201834862384,872
INTERGENIC,"ENSG00000217094[1,1,1]|retro_human_1282|PPIAP31-201|processed_pseudogene|chr10:32217328-32217923(-)",0.49158249158249157,0.4563758389261745,595
INTERGENIC,"ENSG00000232525[1,1,1]|retro_human_4022|SS18L2P1-201|processed_pseudogene|chr10:34903677-34903990(+)",0.5512820512820513,0.4394904458598726,313
INTERGENIC,"ENSG00000229644[1,1,1]|retro_human_7133|NAMPTP1-201|processed_pseudogene|chr10:36552989-36555603(-)",0.4039785768936496,0.3091048201989288,2614
INTERGENIC,"ENSG00000227264[1,1,1]|retro_human_611|ACTR3BP5-201|processed_pseudogene|chr10:38756850-38758429(+)",0.44740177439797213,0.4240506329113924,1579
INTERGENIC,"ENSG00000234420[1,1,2]|retro_human_115|ZNF37BP-203|transcribed_processed_pseudogene|chr10:43397188-43398640(-)",0.3677685950413223,0.38705234159779617,1452
INTERGENIC,"ENSG00000234420[2,4,3]|ZNF37BP-202|transcribed_processed_pseudogene|chr10:43398314-43430421(-)",0.5702099737532809,0.42322834645669294,3048
INTERGENIC,"ENSG00000234420[2,4,3]|ZNF37BP-201|transcribed_processed_pseudogene|chr10:43398314-43430421(-)",0.5702099737532809,0.42322834645669294,3048
INTERGENIC,"ENSG00000234420[2,4,3]|ZNF37BP-204|transcribed_processed_pseudogene|chr10:43398314-43430421(-)",0.5702099737532809,0.42322834645669294,3048
INTERGENIC,"ENSG00000232004[1,1,1]|retro_human_974|CAP1P2-201|processed_pseudogene|chr10:44485714-44487223(-)",0.48938992042440316,0.4728476821192053,1509
INTERGENIC,"ENSG00000228462[1,1,1]|retro_human_5884|RPS19P7-201|processed_pseudogene|chr10:45954081-45954577(-)",0.4959677419354839,0.4959677419354839,496
INTERGENIC,"ENSG00000270434[1,1,1]|AC012044.1-201|processed_pseudogene|chr10:46693662-46694059(-)",0.5656565656565656,0.5276381909547738,397
INTERGENIC,"ENSG00000280012[1,1,1]|retro_human_7378|RPL23AP61-201|processed_pseudogene|chr10:46944091-46944657(+)",0.49823321554770317,0.42402826855123676,566
INTERGENIC,"ENSG00000225137[1,1,1]|retro_human_7763|DYNC1I2P1-201|processed_pseudogene|chr10:51113111-51115049(+)",0.42724458204334365,0.4437564499484004,1938
INTERGENIC,"ENSG00000231345[2,1,2]|BEND3P1-202|transcribed_processed_pseudogene|chr10:51507087-51509131(+)",0.5998043052837574,0.5851272015655578,2044
INTERGENIC,"ENSG00000231345[2,1,2]|BEND3P1-201|transcribed_processed_pseudogene|chr10:51507087-51509131(+)",0.5998043052837574,0.5851272015655578,2044
INTERGENIC,"ENSG00000236993[1,1,1]|retro_human_273|GAPDHP21-201|processed_pseudogene|chr10:56517657-56518767(-)",0.4936936936936937,0.518918918918919,1110
INTERGENIC,"ENSG00000227173[1,1,1]|retro_human_6416|MYL6P3-201|processed_pseudogene|chr10:66029161-66029693(-)",0.518796992481203,0.4774436090225564,532
INTERGENIC,"ENSG00000234102[1,1,1]|retro_human_645|KRT19P4-201|processed_pseudogene|chr10:69129678-69130721(+)",0.5700575815738963,0.553639846743295,1043
INTERGENIC,"ENSG00000230469[1,1,1]|retro_human_3049|RPL5P26-201|processed_pseudogene|chr10:70646942-70647919(+)",0.42213114754098363,0.4233128834355828,977
INTERGENIC,"ENSG00000224725[1,1,1]|retro_human_3050|CEP57L1P1-201|processed_pseudogene|chr10:71258445-71259747(+)",0.3978494623655914,0.3717357910906298,1302
INTERGENIC,"ENSG00000229659[1,1,1]|retro_human_10736|RPL26P6-201|processed_pseudogene|chr10:74293623-74294161(-)",0.44609665427509293,0.379182156133829,538
INTERGENIC,"ENSG00000235316[3,1,2]|retro_human_8506|DUSP8P5-201|processed_pseudogene|chr10:74603697-74605462(+)",0.6485260770975056,0.6013590033975085,1765
INTERGENIC,"ENSG00000227271[1,1,1]|retro_human_5630|RPL39P25-201|processed_pseudogene|chr10:76142859-76143113(-)",0.48031496062992124,0.44881889763779526,254
INTERGENIC,"ENSG00000278616[1,1,1]|BEND3P3-201|processed_pseudogene|chr10:80552248-80554788(+)",0.5834645669291338,0.5984251968503937,2540
INTERGENIC,"ENSG00000227515[1,1,1]|retro_human_11114|C1DP4-201|processed_pseudogene|chr10:80909742-80910266(-)",0.4122137404580153,0.37404580152671757,524
INTERGENIC,"ENSG00000230171[1,1,1]|retro_human_3425|RPL22P18-201|processed_pseudogene|chr10:80995015-80995492(+)",0.453781512605042,0.32217573221757323,477
INTERGENIC,"ENSG00000234192[1,1,1]|retro_human_8912|RPS26P38-201|processed_pseudogene|chr10:88526452-88526900(+)",0.47767857142857145,0.47767857142857145,448
INTERGENIC,"ENSG00000228938[1,1,1]|retro_human_4210|SNRPD2P1-201|processed_pseudogene|chr10:90862177-90862631(+)",0.5374449339207048,0.5682819383259912,454
INTERGENIC,"ENSG00000236493[1,1,1]|retro_human_1803|EIF2S2P3-201|processed_pseudogene|chr10:93548036-93549135(-)",0.40619307832422585,0.4218181818181818,1099
INTERGENIC,"ENSG00000180764[1,1,2]|retro_human_3362|PIPSL-201|transcribed_processed_pseudogene|chr10:94837851-94840684(-)",0.4957627118644068,0.5250529287226535,2833
INTERGENIC,"ENSG00000180764[1,1,2]|PIPSL-202|transcribed_processed_pseudogene|chr10:94837851-94840684(-)",0.4957627118644068,0.5250529287226535,2833
INTERGENIC,"ENSG00000236552[1,1,1]|retro_human_9717|RPL13AP5-201|processed_pseudogene|chr10:97631471-97632183(+)",0.5786516853932584,0.49157303370786515,712
INTERGENIC,"ENSG00000236937[1,1,1]|retro_human_3802|PTGES3P4-201|processed_pseudogene|chr10:103731329-103731785(+)",0.42105263157894735,0.39035087719298245,456
INTERGENIC,"ENSG00000229256[1,1,1]|retro_human_3807|ST13P13-201|processed_pseudogene|chr10:104101907-104103099(+)",0.4446308724832215,0.45302013422818793,1192
INTERGENIC,"ENSG00000270333[1,1,1]|AL390123.1-201|processed_pseudogene|chr10:110551732-110552069(+)",0.44047619047619047,0.38461538461538464,337
INTERGENIC,"ENSG00000237642[1,1,1]|retro_human_9283|HMGB3P5-201|processed_pseudogene|chr10:111334394-111335107(+)",0.4101123595505618,0.39215686274509803,713
INTERGENIC,"ENSG00000236058[1,1,1]|retro_human_4184|RPL17P36-201|processed_pseudogene|chr10:119767353-119768003(-)",0.4369230769230769,0.39692307692307693,650
INTERGENIC,"ENSG00000227437[1,1,1]|retro_human_8900|RPS8P4-201|processed_pseudogene|chr10:120535982-120536709(+)",0.559228650137741,0.4835164835164835,727
INTERGENIC,"ENSG00000220842[1,1,1]|retro_human_4182|RPL21P16-201|processed_pseudogene|chr10:121252722-121253304(-)",0.4261168384879725,0.422680412371134,582
INTERGENIC,"ENSG00000255624[1,1,2]|C10orf88B-202|transcribed_processed_pseudogene|chr10:123754618-123773754(+)",0.43675675675675674,0.3077753779697624,1851
INTERGENIC,"ENSG00000255624[1,1,2]|C10orf88B-201|transcribed_processed_pseudogene|chr10:123754618-123773754(+)",0.43675675675675674,0.3077753779697624,1851
INTERGENIC,"ENSG00000227586[1,1,1]|retro_human_4180|RPS26P39-201|processed_pseudogene|chr10:124046506-124046947(-)",0.4909090909090909,0.48868778280542985,441
INTERGENIC,"ENSG00000270902[1,1,1]|retro_human_4192|AL160290.2-201|processed_pseudogene|chr10:124199886-124200151(-)",0.45454545454545453,0.3308270676691729,265
INTERGENIC,"ENSG00000213438[1,1,1]|retro_human_8495|YBX2P1-201|processed_pseudogene|chr10:124869044-124869904(+)",0.6511627906976745,0.5883720930232558,860
INTERGENIC,"ENSG00000213147[1,1,1]|retro_human_7516|RPL23AP60-1|processed_pseudogene|chr10:134745834-134746388(+)",0.4981949458483754,0.4332129963898917,554
INTERGENIC,"ENSG00000273813[1,1,1]|AC109309.2-201|processed_pseudogene|chr11:3380391-3380774(-)",0.4869109947643979,0.5520833333333334,383
INTERGENIC,"ENSG00000270435[1,1,1]|retro_human_3533|AC068733.2-201|processed_pseudogene|chr11:6355561-6357079(-)",0.37417654808959155,0.383399209486166,1518
INTERGENIC,"ENSG00000254781[1,1,1]|GVINP2-201|processed_pseudogene|chr11:6806524-6808818(+)",0.33914559721011334,0.3923278116826504,2294
INTERGENIC,"ENSG00000243964[1,1,1]|retro_human_10211|RPL23AP65-201|processed_pseudogene|chr11:9690251-9690819(+)",0.5211267605633803,0.41901408450704225,568
INTERGENIC,"ENSG00000212789[1,1,1]|retro_human_5908|ST13P5-201|processed_pseudogene|chr11:18357458-18358668(+)",0.47107438016528924,0.4743801652892562,1210
INTERGENIC,"ENSG00000257043[1,1,1]|retro_human_5911|SRSF3P1-201|processed_pseudogene|chr11:18763081-18763680(+)",0.4682274247491639,0.49333333333333335,599
INTERGENIC,"ENSG00000224411[1,1,1]|retro_human_2757|HSP90AA2P-201|processed_pseudogene|chr11:28029421-28031717(-)",0.42334494773519166,0.42073170731707316,2296
INTERGENIC,"ENSG00000244267[1,1,1]|retro_human_6749|RPL34P22-201|processed_pseudogene|chr11:44785324-44785742(+)",0.45454545454545453,0.4354066985645933,418
INTERGENIC,"ENSG00000254589[1,1,1]|retro_human_1015|EIF4A2P3-201|processed_pseudogene|chr11:58191394-58192549(-)",0.3708838821490468,0.38408304498269896,1155
INTERGENIC,"ENSG00000243742[1,3,2]|RPLP0P2-206|transcribed_processed_pseudogene|chr11:61603855-61628370(+)",0.5283213182286303,0.5216271884654995,3884
INTERGENIC,"ENSG00000243742[1,3,2]|RPLP0P2-203|transcribed_processed_pseudogene|chr11:61603855-61628370(+)",0.5283213182286303,0.5216271884654995,3884
INTERGENIC,"ENSG00000243742[1,3,2]|RPLP0P2-202|transcribed_processed_pseudogene|chr11:61603855-61628370(+)",0.5283213182286303,0.5216271884654995,3884
INTERGENIC,"ENSG00000243742[1,3,2]|RPLP0P2-201|transcribed_processed_pseudogene|chr11:61603855-61628370(+)",0.5283213182286303,0.5216271884654995,3884
INTERGENIC,"ENSG00000243742[1,3,2]|RPLP0P2-205|transcribed_processed_pseudogene|chr11:61603855-61628370(+)",0.5283213182286303,0.5216271884654995,3884
INTERGENIC,"ENSG00000243742[2,1,1]|retro_human_9977|RPLP0P2-204|transcribed_processed_pseudogene|chr11:61625498-61626559(+)",0.5415094339622641,0.5348399246704332,1061
INTERGENIC,"ENSG00000254455[1,1,1]|retro_human_8815|HIGD1AP10-201|processed_pseudogene|chr11:65138928-65139310(-)",0.43455497382198954,0.4607329842931937,382
INTERGENIC,"ENSG00000255200[1,1,2]|retro_human_8813|PGAM1P8-202|transcribed_processed_pseudogene|chr11:65168292-65168845(-)",0.5289855072463768,0.555956678700361,553
INTERGENIC,"ENSG00000255200[1,1,2]|PGAM1P8-201|transcribed_processed_pseudogene|chr11:65168292-65168845(-)",0.5289855072463768,0.555956678700361,553
INTERGENIC,"ENSG00000239559[1,1,1]|retro_human_5513|RPL37P2-201|processed_pseudogene|chr11:67677651-67678038(-)",0.5025906735751295,0.4175257731958763,387
INTERGENIC,"ENSG00000213333[1,1,1]|retro_human_2208|NPM1P50-201|transcribed_processed_pseudogene|chr11:75008760-75009727(-)",0.463768115942029,0.365702479338843,967
INTERGENIC,"ENSG00000254755[1,1,1]|AP001189.2-201|processed_pseudogene|chr11:76520671-76520960(+)",0.3541666666666667,0.4206896551724138,289
INTERGENIC,"ENSG00000227097[1,1,1]|retro_human_11170|RPS28P7-201|processed_pseudogene|chr11:82625952-82626262(+)",0.632258064516129,0.6193548387096774,310
INTERGENIC,"ENSG00000254965[1,1,1]|retro_human_6310|C1DP5-201|processed_pseudogene|chr11:83047479-83047962(-)",0.37344398340248963,0.35537190082644626,483
INTERGENIC,"ENSG00000255222[1,1,1]|retro_human_5292|SETP17-201|processed_pseudogene|chr11:86237113-86238030(+)",0.4192139737991266,0.39215686274509803,917
INTERGENIC,"ENSG00000255385[1,1,1]|UBTFL10-201|processed_pseudogene|chr11:89620398-89621060(+)",0.41389728096676737,0.4501510574018127,662
INTERGENIC,"ENSG00000270689[1,1,1]|retro_human_8705|BUD13P1-201|processed_pseudogene|chr11:95150705-95152294(+)",0.46851385390428213,0.4880503144654088,1589
INTERGENIC,"ENSG00000255282[1,4,4]|WTAPP1-205|transcribed_processed_pseudogene|chr11:102750737-102755658(+)",0.48579545454545453,0.3835227272727273,704
INTERGENIC,"ENSG00000256167[1,1,1]|ATF4P4-202|transcribed_processed_pseudogene|chr11:113799519-113801549(+)",0.6059113300492611,0.5231527093596059,2030
INTERGENIC,"ENSG00000232460[1,1,1]|retro_human_9594|BMPR1AP2-201|processed_pseudogene|chr11:121388009-121389121(-)",0.4460431654676259,0.460431654676259,1112
INTERGENIC,"ENSG00000271022[1,1,1]|retro_human_1792|AP002365.1-201|processed_pseudogene|chr11:121452781-121453653(-)",0.6628440366972477,0.5045871559633027,872
INTERGENIC,"ENSG00000233541[1,1,1]|retro_human_1932|RPL31P47-201|processed_pseudogene|chr11:123079690-123080031(+)",0.5411764705882353,0.4152046783625731,341
INTERGENIC,"ENSG00000187686[2,1,1]|retro_human_6981|KRT18P59-201|transcribed_processed_pseudogene|chr11:125142179-125143510(+)",0.5338345864661654,0.53003003003003,1331
INTERGENIC,"ENSG00000254759[1,1,1]|retro_human_6982|NAP1L1P1-201|processed_pseudogene|chr11:126096987-126098150(+)",0.3683304647160069,0.38144329896907214,1163
INTERGENIC,"ENSG00000254612[1,1,1]|retro_human_2729|DNAJB6P1-201|processed_pseudogene|chr11:127974108-127974950(-)",0.4418052256532066,0.42280285035629456,842
INTERGENIC,"ENSG00000255262[1,1,1]|retro_human_8510|ELOBP2-201|processed_pseudogene|chr11:130068835-130069290(-)",0.6519823788546255,0.6228070175438597,455
INTERGENIC,"ENSG00000256356[1,1,1]|retro_human_4705|HSPA8P5-201|processed_pseudogene|chr12:4104088-4106257(+)",0.46863468634686345,0.4599078341013825,2169
INTERGENIC,"ENSG00000224906[1,1,1]|retro_human_773|SRP14P1-201|processed_pseudogene|chr12:6448831-6449286(+)",0.4801762114537445,0.41228070175438597,455
INTERGENIC,"ENSG00000240370[1,5,4]|RPL13P5-201|transcribed_processed_pseudogene|chr12:6882636-6895097(+)",0.6312323612417686,0.43703007518796994,2127
INTERGENIC,"ENSG00000270863[1,1,1]|retro_human_6038|DDX55P1-201|processed_pseudogene|chr12:11381850-11383364(+)",0.47291941875825627,0.38969616908850724,1514
INTERGENIC,"ENSG00000198134[1,1,1]|retro_human_10361|PTMAP9-201|processed_pseudogene|chr12:11980238-11980665(+)",0.539906103286385,0.5093457943925234,427
INTERGENIC,"ENSG00000234498[1,1,1]|retro_human_7257|RPL13AP20-201|processed_pseudogene|chr12:12749030-12749739(+)",0.5932203389830508,0.48732394366197185,709
INTERGENIC,"ENSG00000242991[1,1,1]|retro_human_9953|RPL7P40-201|processed_pseudogene|chr12:16999064-16999909(+)",0.4028436018957346,0.3877068557919622,845
INTERGENIC,"ENSG00000227525[1,1,1]|retro_human_9955|RPL7P6-201|processed_pseudogene|chr12:18965814-18966652(+)",0.45823389021479716,0.4152744630071599,838
INTERGENIC,"ENSG00000256353[1,1,1]|AC087258.1-201|processed_pseudogene|chr12:22980051-22980187(-)",0.4852941176470588,0.47058823529411764,136
INTERGENIC,"ENSG00000256079[1,1,1]|FAM133GP-201|processed_pseudogene|chr12:25308593-25309351(-)",0.38786279683377306,0.3403693931398417,758
INTERGENIC,"ENSG00000255725[1,1,1]|retro_human_8982|TDGP1-201|processed_pseudogene|chr12:25675830-25677159(+)",0.45933734939759036,0.4030075187969925,1329
INTERGENIC,"ENSG00000270766[1,1,1]|retro_human_4084|AC024940.4-201|processed_pseudogene|chr12:31120911-31121257(+)",0.4913294797687861,0.4161849710982659,346
INTERGENIC,"ENSG00000233381[2,3,3]|retro_human_6095|AK4P3-201|processed_pseudogene|chr12:31492258-31493027(-)",0.5807291666666666,0.45714285714285713,769
INTERGENIC,"ENSG00000242314[1,1,1]|retro_human_2504|RPL12P32-201|processed_pseudogene|chr12:31824252-31824846(+)",0.5218855218855218,0.4175084175084175,594
INTERGENIC,"ENSG00000271357[1,1,1]|AC048344.3-201|processed_pseudogene|chr12:31976581-31976932(-)",0.4857142857142857,0.5511363636363636,351
INTERGENIC,"ENSG00000258794[1,1,1]|retro_human_9336|DUX4L27-201|processed_pseudogene|chr12:34085998-34087359(-)",0.611764705882353,0.6079295154185022,1361
INTERGENIC,"ENSG00000257173[1,1,1]|retro_human_9335|AK6P2-201|processed_pseudogene|chr12:38028162-38028733(-)",0.4456140350877193,0.4020979020979021,571
INTERGENIC,"ENSG00000134297[1,1,2]|retro_human_7685|PLEKHA8P1-202|transcribed_processed_pseudogene|chr12:45131618-45133385(-)",0.4416761041902605,0.416289592760181,1767
